Accident,Level,Parent,Code
mosque,1,Place of occurrence,Y92.22,,,,,
motel,1,Place of occurrence,Y92.59,,,,,
motorway(interstate),1,Place of occurrence,Y92.411,,,,,
mountain,1,Place of occurrence,Y92.828,,,,,
movie-house,1,Place of occurrence,Y92.26,,,,,
museum,1,Place of occurrence,Y92.251,,,,,
music-hall,1,Place of occurrence,Y92.252,,,,,
not applicable,1,Place of occurrence,Y92.9,,,,,
nuclear power station,1,Place of occurrence,Y92.69,,,,,
nursing home,1,Place of occurrence,,,,,,
office building,1,Place of occurrence,Y92.59,,,,,
offshore installation,1,Place of occurrence,Y92.65,,,,,
oil rig,1,Place of occurrence,Y92.65,,,,,
old people's home,1,Place of occurrence,,,,,,
opera-house,1,Place of occurrence,Y92.253,,,,,
orphanage,1,Place of occurrence,,,,,,
outpatient surgery center,1,Place of occurrence,Y92.530,,,,,
park(public),1,Place of occurrence,Y92.830,,,,,
amusement,2,park(public),Y92.831,,,,,
parking garage,1,Place of occurrence,Y92.89,,,,,
lot,2,parking garage,Y92.481,,,,,
pavement,1,Place of occurrence,Y92.480,,,,,
physician office,1,Place of occurrence,Y92.531,,,,,
polo field,1,Place of occurrence,Y92.328,,,,,
pond,1,Place of occurrence,Y92.828,,,,,
post office,1,Place of occurrence,Y92.242,,,,,
power station,1,Place of occurrence,Y92.69,,,,,
prairie,1,Place of occurrence,Y92.828,,,,,
prison,1,Place of occurrence,,,,,,
public,1,Place of occurrence,,,,,,
administration building,2,public,Y92.248,,,,,
city hall,3,administration building,Y92.243,,,,,
courthouse,3,administration building,Y92.240,,,,,
library,3,administration building,Y92.241,,,,,
post office,3,administration building,Y92.242,,,,,
specified NEC,3,administration building,Y92.248,,,,,
building NEC,2,public,Y92.29,,,,,
hall,2,public,Y92.29,,,,,
place NOS,2,public,Y92.89,,,,,
race course,1,Place of occurrence,Y92.39,,,,,
radio station,1,Place of occurrence,Y92.59,,,,,
railway line(bridge),1,Place of occurrence,Y92.85,,,,,
ranch(outbuildings),1,Place of occurrence,,,,,,
recreation area,1,Place of occurrence,Y92.838,,,,,
amusement park,2,recreation area,Y92.831,,,,,
beach,2,recreation area,Y92.832,,,,,
campsite,2,recreation area,Y92.833,,,,,
park(public),2,recreation area,Y92.830,,,,,
seashore,2,recreation area,Y92.832,,,,,
specified NEC,2,recreation area,Y92.838,,,,,
religious institution,1,Place of occurrence,Y92.22,,,,,
reform school -,1,Place of occurrence,,,,,,
residence(non-institutional) (private),1,Place of occurrence,Y92.009,,,,,
apartment,2,residence(non-institutional) (private),Y92.039,,,,,
bathroom,3,apartment,Y92.031,,,,,
bedroom,3,apartment,Y92.032,,,,,
kitchen,3,apartment,Y92.030,,,,,
specified NEC,3,apartment,Y92.038,,,,,
bathroom,2,residence(non-institutional) (private),Y92.002,,,,,
bedroom,2,residence(non-institutional) (private),Y92.003,,,,,
boarding house,2,residence(non-institutional) (private),Y92.049,,,,,
bathroom,3,boarding house,Y92.041,,,,,
bedroom,3,boarding house,Y92.042,,,,,
driveway,3,boarding house,Y92.043,,,,,
garage,3,boarding house,Y92.044,,,,,
garden,3,boarding house,Y92.046,,,,,
kitchen,3,boarding house,Y92.040,,,,,
specified NEC,3,boarding house,Y92.048,,,,,
swimming pool,3,boarding house,Y92.045,,,,,
yard,3,boarding house,Y92.046,,,,,
dining room,2,residence(non-institutional) (private),Y92.001,,,,,
garden,2,residence(non-institutional) (private),Y92.007,,,,,
home,2,residence(non-institutional) (private),Y92.009,,,,,
"house, single family",2,residence(non-institutional) (private),Y92.019,,,,,
bathroom,3,"house, single family",Y92.012,,,,,
bedroom,3,"house, single family",Y92.013,,,,,
dining room,3,"house, single family",Y92.011,,,,,
driveway,3,"house, single family",Y92.014,,,,,
garage,3,"house, single family",Y92.015,,,,,
garden,3,"house, single family",Y92.017,,,,,
kitchen,3,"house, single family",Y92.010,,,,,
specified NEC,3,"house, single family",Y92.018,,,,,
swimming pool,3,"house, single family",Y92.016,,,,,
yard,3,"house, single family",Y92.017,,,,,
institutional,2,residence(non-institutional) (private),Y92.10,,,,,
children's home,3,institutional,,,,,,
hospice,3,institutional,,,,,,
military base,3,institutional,Y92.139,,,,,
barracks,4,military base,Y92.133,,,,,
garage,4,military base,Y92.135,,,,,
garden,4,military base,Y92.137,,,,,
kitchen,4,military base,Y92.130,,,,,
mess hall,4,military base,Y92.131,,,,,
specified NEC,4,military base,Y92.138,,,,,
swimming pool,4,military base,Y92.136,,,,,
yard,4,military base,Y92.137,,,,,
nursing home,3,institutional,Y92.129,,,,,
bathroom,4,nursing home,Y92.121,,,,,
bedroom,4,nursing home,Y92.122,,,,,
driveway,4,nursing home,Y92.123,,,,,
garage,4,nursing home,Y92.124,,,,,
garden,4,nursing home,Y92.126,,,,,
kitchen,4,nursing home,Y92.120,,,,,
specified NEC,4,nursing home,Y92.128,,,,,
swimming pool,4,nursing home,Y92.125,,,,,
yard,4,nursing home,Y92.126,,,,,
orphanage,3,institutional,Y92.119,,,,,
bathroom,4,orphanage,Y92.111,,,,,
bedroom,4,orphanage,Y92.112,,,,,
driveway,4,orphanage,Y92.113,,,,,
garage,4,orphanage,Y92.114,,,,,
garden,4,orphanage,Y92.116,,,,,
kitchen,4,orphanage,Y92.110,,,,,
specified NEC,4,orphanage,Y92.118,,,,,
swimming pool,4,orphanage,Y92.115,,,,,
yard,4,orphanage,Y92.116,,,,,
prison,3,institutional,Y92.149,,,,,
bathroom,4,prison,Y92.142,,,,,
cell,4,prison,Y92.143,,,,,
courtyard,4,prison,Y92.147,,,,,
dining room,4,prison,Y92.141,,,,,
kitchen,4,prison,Y92.140,,,,,
specified NEC,4,prison,Y92.148,,,,,
swimming pool,4,prison,Y92.146,,,,,
reform school,3,institutional,Y92.159,,,,,
bathroom,4,reform school,Y92.152,,,,,
bedroom,4,reform school,Y92.153,,,,,
dining room,4,reform school,Y92.151,,,,,
driveway,4,reform school,Y92.154,,,,,
garage,4,reform school,Y92.155,,,,,
garden,4,reform school,Y92.157,,,,,
kitchen,4,reform school,Y92.150,,,,,
specified NEC,4,reform school,Y92.158,,,,,
swimming pool,4,reform school,Y92.156,,,,,
yard,4,reform school,Y92.157,,,,,
school dormitory,3,institutional,Y92.169,,,,,
bathroom,4,school dormitory,Y92.162,,,,,
bedroom,4,school dormitory,Y92.163,,,,,
dining room,4,school dormitory,Y92.161,,,,,
kitchen,4,school dormitory,Y92.160,,,,,
specified NEC,4,school dormitory,Y92.168,,,,,
specified NEC,3,institutional,Y92.199,,,,,
bathroom,4,specified NEC,Y92.192,,,,,
bedroom,4,specified NEC,Y92.193,,,,,
dining room,4,specified NEC,Y92.191,,,,,
driveway,4,specified NEC,Y92.194,,,,,
garage,4,specified NEC,Y92.195,,,,,
garden,4,specified NEC,Y92.197,,,,,
kitchen,4,specified NEC,Y92.190,,,,,
specified NEC,4,specified NEC,Y92.198,,,,,
swimming pool,4,specified NEC,Y92.196,,,,,
yard,4,specified NEC,Y92.197,,,,,
kitchen,2,residence(non-institutional) (private),Y92.000,,,,,
mobile home,2,residence(non-institutional) (private),Y92.029,,,,,
bathroom,3,mobile home,Y92.022,,,,,
bedroom,3,mobile home,Y92.023,,,,,
dining room,3,mobile home,Y92.021,,,,,
driveway,3,mobile home,Y92.024,,,,,
garage,3,mobile home,Y92.025,,,,,
garden,3,mobile home,Y92.027,,,,,
kitchen,3,mobile home,Y92.020,,,,,
specified NEC,3,mobile home,Y92.028,,,,,
swimming pool,3,mobile home,Y92.026,,,,,
yard,3,mobile home,Y92.027,,,,,
specified place in residence NEC,2,residence(non-institutional) (private),Y92.008,,,,,
specified residence type NEC,2,residence(non-institutional) (private),Y92.099,,,,,
bathroom,3,specified residence type NEC,Y92.091,,,,,
bedroom,3,specified residence type NEC,Y92.092,,,,,
driveway,3,specified residence type NEC,Y92.093,,,,,
garage,3,specified residence type NEC,Y92.094,,,,,
garden,3,specified residence type NEC,Y92.096,,,,,
kitchen,3,specified residence type NEC,Y92.090,,,,,
specified NEC,3,specified residence type NEC,Y92.098,,,,,
swimming pool,3,specified residence type NEC,Y92.095,,,,,
yard,3,specified residence type NEC,Y92.096,,,,,
restaurant,1,Place of occurrence,Y92.511,,,,,
riding school,1,Place of occurrence,Y92.39,,,,,
river,1,Place of occurrence,Y92.828,,,,,
road,1,Place of occurrence,Y92.410,,,,,
rodeo ring,1,Place of occurrence,Y92.39,,,,,
rugby field,1,Place of occurrence,Y92.328,,,,,
same day surgery center,1,Place of occurrence,Y92.530,,,,,
sand pit,1,Place of occurrence,Y92.64,,,,,
school(private) (public) (state),1,Place of occurrence,Y92.219,,,,,
college,2,school(private) (public) (state),Y92.214,,,,,
daycare center,2,school(private) (public) (state),Y92.210,,,,,
elementary school,2,school(private) (public) (state),Y92.211,,,,,
high school,2,school(private) (public) (state),Y92.213,,,,,
kindergarten,2,school(private) (public) (state),Y92.211,,,,,
middle school,2,school(private) (public) (state),Y92.212,,,,,
specified NEC,2,school(private) (public) (state),Y92.218,,,,,
trace school,2,school(private) (public) (state),Y92.215,,,,,
university,2,school(private) (public) (state),Y92.214,,,,,
vocational school,2,school(private) (public) (state),Y92.215,,,,,
sea(shore),1,Place of occurrence,Y92.832,,,,,
senior citizen center,1,Place of occurrence,Y92.29,,,,,
service area,1,Place of occurrence,,,,,,
airport,2,service area,Y92.520,,,,,
bus station,2,service area,Y92.521,,,,,
gas station,2,service area,Y92.524,,,,,
highway rest stop,2,service area,Y92.523,,,,,
railway station,2,service area,Y92.522,,,,,
shipyard,1,Place of occurrence,Y92.62,,,,,
shop(commercial),1,Place of occurrence,Y92.513,,,,,
sidewalk,1,Place of occurrence,Y92.480,,,,,
silo,1,Place of occurrence,Y92.79,,,,,
skating rink(roller),1,Place of occurrence,Y92.331,,,,,
ice,2,skating rink(roller),Y92.330,,,,,
slaughter house,1,Place of occurrence,Y92.86,,,,,
soccer field,1,Place of occurrence,Y92.322,,,,,
specified place NEC,1,Place of occurrence,Y92.89,,,,,
sports area,1,Place of occurrence,Y92.39,,,,,
athletic,2,sports area,,,,,,
court,3,athletic,Y92.318,,,,,
basketball,4,court,Y92.310,,,,,
specified NEC,4,court,Y92.318,,,,,
squash,4,court,Y92.311,,,,,
tennis,4,court,Y92.312,,,,,
field,3,athletic,Y92.328,,,,,
baseball,4,field,Y92.320,,,,,
cricket ground,4,field,Y92.328,,,,,
football,4,field,Y92.321,,,,,
hockey,4,field,Y92.328,,,,,
soccer,4,field,Y92.322,,,,,
specified NEC,4,field,Y92.328,,,,,
golf course,2,sports area,Y92.39,,,,,
gymnasium,2,sports area,Y92.39,,,,,
riding school,2,sports area,Y92.39,,,,,
skating rink(roller),2,sports area,Y92.331,,,,,
ice,3,skating rink(roller),Y92.330,,,,,
stadium,2,sports area,Y92.39,,,,,
swimming pool,2,sports area,Y92.34,,,,,
squash court,1,Place of occurrence,Y92.311,,,,,
stadium,1,Place of occurrence,Y92.39,,,,,
steeplechasing course,1,Place of occurrence,Y92.39,,,,,
store,1,Place of occurrence,Y92.512,,,,,
stream,1,Place of occurrence,Y92.828,,,,,
street and highway,1,Place of occurrence,Y92.410,,,,,
bike path,2,street and highway,Y92.482,,,,,
freeway,2,street and highway,Y92.411,,,,,
highway ramp,2,street and highway,Y92.415,,,,,
interstate highway,2,street and highway,Y92.411,,,,,
local residential or business street,2,street and highway,Y92.414,,,,,
motorway,2,street and highway,Y92.411,,,,,
parkway,2,street and highway,Y92.412,,,,,
parking lot,2,street and highway,Y92.481,,,,,
sidewalk,2,street and highway,Y92.480,,,,,
specified NEC,2,street and highway,Y92.488,,,,,
state road,2,street and highway,Y92.413,,,,,
subway car,1,Place of occurrence,Y92.816,,,,,
supermarket,1,Place of occurrence,Y92.512,,,,,
swamp,1,Place of occurrence,Y92.828,,,,,
swimming pool(public),1,Place of occurrence,Y92.34,,,,,
private(at),2,swimming pool(public),Y92.095,,,,,
boarding house,3,private(at),Y92.045,,,,,
military base,3,private(at),Y92.136,,,,,
mobile home,3,private(at),Y92.026,,,,,
nursing home,3,private(at),Y92.125,,,,,
orphanage,3,private(at),Y92.115,,,,,
prison,3,private(at),Y92.146,,,,,
reform school,3,private(at),Y92.156,,,,,
single family residence,3,private(at),Y92.016,,,,,
synagogue,1,Place of occurrence,Y92.22,,,,,
television station,1,Place of occurrence,Y92.59,,,,,
tennis court,1,Place of occurrence,Y92.312,,,,,
theater,1,Place of occurrence,Y92.254,,,,,
trade area,1,Place of occurrence,Y92.59,,,,,
bank,2,trade area,Y92.510,,,,,
cafe,2,trade area,Y92.511,,,,,
casino,2,trade area,Y92.59,,,,,
garage,2,trade area,Y92.59,,,,,
hotel,2,trade area,Y92.59,,,,,
market,2,trade area,Y92.512,,,,,
office building,2,trade area,Y92.59,,,,,
radio station,2,trade area,Y92.59,,,,,
restaurant,2,trade area,Y92.511,,,,,
shop,2,trade area,Y92.513,,,,,
shopping mall,2,trade area,Y92.59,,,,,
store,2,trade area,Y92.512,,,,,
supermarket,2,trade area,Y92.512,,,,,
television station,2,trade area,Y92.59,,,,,
warehouse,2,trade area,Y92.59,,,,,
"trailer park, residential",1,Place of occurrence,,,,,,
trailer site NOS,1,Place of occurrence,Y92.89,,,,,
train,1,Place of occurrence,Y92.815,,,,,
station,2,train,Y92.522,,,,,
truck,1,Place of occurrence,Y92.812,,,,,
tunnel under construction,1,Place of occurrence,Y92.69,,,,,
urgent(health) care center,1,Place of occurrence,Y92.532,,,,,
university,1,Place of occurrence,Y92.214,,,,,
vehicle(transport),1,Place of occurrence,Y92.818,,,,,
airplane,2,vehicle(transport),Y92.813,,,,,
boat,2,vehicle(transport),Y92.814,,,,,
bus,2,vehicle(transport),Y92.811,,,,,
car,2,vehicle(transport),Y92.810,,,,,
specified NEC,2,vehicle(transport),Y92.818,,,,,
subway car,2,vehicle(transport),Y92.816,,,,,
train,2,vehicle(transport),Y92.815,,,,,
truck,2,vehicle(transport),Y92.812,,,,,
warehouse,1,Place of occurrence,Y92.59,,,,,
water reservoir,1,Place of occurrence,Y92.89,,,,,
wilderness area,1,Place of occurrence,Y92.828,,,,,
desert,2,wilderness area,Y92.820,,,,,
forest,2,wilderness area,Y92.821,,,,,
marsh,2,wilderness area,Y92.828,,,,,
mountain,2,wilderness area,Y92.828,,,,,
prairie,2,wilderness area,Y92.828,,,,,
specified NEC,2,wilderness area,Y92.828,,,,,
swamp,2,wilderness area,Y92.828,,,,,
workshop,1,Place of occurrence,Y92.69,,,,,
"yard, private",1,Place of occurrence,Y92.096,,,,,
boarding house,2,"yard, private",Y92.046,,,,,
single family house,2,"yard, private",Y92.017,,,,,
mobile home,2,"yard, private",Y92.027,,,,,
youth center,1,Place of occurrence,Y92.29,,,,,
zoo(zoological garden),1,Place of occurrence,Y92.834,,,,,
Plumbism,0,,,,,,,
Poisoning(accidental) (by),0,,,,,,,
"by plant, thorns, spines, sharp leaves or other mechanisms NEC",1,Poisoning(accidental) (by),X58,,,,,
carbon monoxide,1,Poisoning(accidental) (by),,,,,,
generated by,2,carbon monoxide,,,,,,
motor vehicle,3,generated by,,,,,,
watercraft(in transit) (not in transit),3,generated by,V93.89,,,,,
ferry boat,4,watercraft(in transit) (not in transit),V93.81,,,,,
fishing boat,4,watercraft(in transit) (not in transit),V93.82,,,,,
jet skis,4,watercraft(in transit) (not in transit),V93.83,,,,,
liner,4,watercraft(in transit) (not in transit),V93.81,,,,,
merchant ship,4,watercraft(in transit) (not in transit),V93.80,,,,,
passenger ship,4,watercraft(in transit) (not in transit),V93.81,,,,,
powered craft NEC,4,watercraft(in transit) (not in transit),V93.83,,,,,
"caused by injection of poisons into skin by plant thorns, spines, sharp leaves",1,Poisoning(accidental) (by),X58,,,,,
marine or sea plants(venomous),2,"caused by injection of poisons into skin by plant thorns, spines, sharp leaves",X58,,,,,
exhaust gas,1,Poisoning(accidental) (by),,,,,,
generated by,2,exhaust gas,,,,,,
motor vehicle,3,generated by,,,,,,
watercraft(in transit) (not in transit),3,generated by,V93.89,,,,,
